Iteration	Posterior	Likelihood	Prior	alpha	beta	d[1]	d[2]	d[3]	d[4]	d[5]	d[6]	mean	var
16420	-20.4178	-15.1768	-5.24106	114.9054	3.278695	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.04608	10.68903
16430	-20.1577	-15.0472	-5.11049	128.524	3.728272	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.4728	9.246322
16440	-22.2418	-15.8815	-6.36028	97.89298	2.704251	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.19967	13.38621
16450	-23.8018	-16.5359	-7.26592	70.19704	2.179326	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.21044	14.78
16460	-20.4172	-15.1702	-5.24696	136.8318	4.040781	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.86272	8.380243
16470	-20.327	-15.0574	-5.26958	144.0126	4.165702	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.57103	8.298967
16480	-21.102	-15.7675	-5.33444	158.2632	4.42161	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.79312	8.095043
16490	-20.8515	-15.5529	-5.29859	134.8879	4.055052	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.26416	8.203142
16500	-20.2355	-15.1314	-5.1041	129.6891	3.708376	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.97194	9.430529
16510	-21.3071	-16.1839	-5.1232	133.0657	3.659153	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.36515	9.938134
16520	-20.1956	-15.0821	-5.11354	123.1101	3.542379	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.7535	9.810781
16530	-20.8041	-15.4239	-5.38025	112.8061	3.17156	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.56803	11.21468
16540	-21.6749	-15.2279	-6.44702	185.6419	5.402434	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.36264	6.360585
16550	-20.8239	-15.6136	-5.21026	104.1692	3.143383	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.1392	10.54253
16560	-20.2614	-15.155	-5.10643	123.0566	3.63037	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.89643	9.336909
16570	-21.5596	-15.7961	-5.76353	88.86919	2.695806	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.96572	12.22852
16580	-20.8007	-15.5949	-5.20584	148.8847	4.17337	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.67494	8.548231
16590	-20.1968	-15.0695	-5.12732	118.2948	3.442373	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.36431	9.982738
16600	-24.6363	-19.0896	-5.54673	79.49215	2.606338	31.9935	34.5389	38.4753	35.088	36.985	29.6608	30.49956	11.70207
16610	-21.4575	-15.3945	-6.06292	181.5759	5.170447	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.11803	6.792067
16620	-21.4576	-15.4211	-6.03649	165.5867	4.925444	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.61863	6.825503
16630	-20.802	-15.1031	-5.69893	162.0551	4.70646	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.43248	7.316003
16640	-21.3263	-15.8765	-5.44986	94.32977	2.872657	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.83712	11.43092
16650	-21.0327	-15.757	-5.27576	100.281	3.041982	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.96567	10.8369
16660	-20.678	-15.2133	-5.4647	100.6753	2.962072	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.98814	11.47445
16670	-20.2315	-15.1003	-5.13115	121.0217	3.475187	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.82451	10.0209
16680	-20.6221	-15.2493	-5.37273	110.7832	3.146464	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.20879	11.18995
16690	-20.5967	-15.45	-5.14672	109.5879	3.285126	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.35881	10.1545
16700	-22.4032	-17.2188	-5.18437	132.5602	3.569645	31.9935	34.5389	38.4753	35.088	36.985	29.6608	37.13538	10.4031
16710	-20.37	-15.2657	-5.10423	130.0111	3.684291	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.28797	9.577954
16720	-20.9415	-15.7999	-5.14166	107.1073	3.254216	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.91339	10.11408
16730	-24.2122	-15.5297	-8.68252	71.55764	2.077465	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.44469	16.58015
16740	-23.4924	-17.8792	-5.61327	81.92498	2.626749	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.18874	11.87351
16750	-22.2953	-16.8363	-5.45903	89.05601	2.787912	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.94362	11.4579
16760	-23.3969	-16.6981	-6.6988	98.48899	2.657874	31.9935	34.5389	38.4753	35.088	36.985	29.6608	37.05556	13.94181
16770	-20.6854	-15.2268	-5.45858	100.5425	2.962425	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.93925	11.45658
16780	-20.748	-15.6341	-5.11386	139.2993	3.893063	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.78143	9.191075
16790	-22.2112	-16.8992	-5.31198	164.292	4.486641	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.61803	8.161569
16800	-20.258	-15.1476	-5.11037	125.6757	3.589137	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.01557	9.755987
16810	-24.3864	-17.9308	-6.45563	160.6548	5.029163	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.94465	6.351882
16820	-20.5872	-15.0812	-5.50593	155.3033	4.497832	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.52848	7.676695
16830	-20.9406	-15.8036	-5.13699	107.5047	3.266657	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.9097	10.07443
16840	-22.653	-15.6832	-6.96984	77.40077	2.322099	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.33225	14.35436
16850	-20.2005	-15.0951	-5.10537	126.0092	3.617251	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.83563	9.630416
16860	-22.1547	-15.7062	-6.4485	95.46926	2.655735	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.94834	13.53612
16870	-20.1772	-15.0632	-5.11402	120.3619	3.501303	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.37633	9.818154
16880	-23.4527	-15.7021	-7.75057	72.52368	2.16777	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.45543	15.43311
16890	-20.6957	-15.3848	-5.31088	102.3355	3.053837	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.51046	10.97323
16900	-21.1495	-15.2856	-5.8639	99.28622	2.824339	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.15379	12.44673
16910	-21.3359	-15.9836	-5.35228	96.23406	2.941653	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.71428	11.12105
16920	-20.7317	-15.169	-5.56274	100.0596	2.918879	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.28016	11.74429
16930	-20.2357	-15.1106	-5.12508	122.1418	3.502068	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.87704	9.958985
16940	-21.6342	-15.305	-6.32915	91.99021	2.626744	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.02062	13.33233
16950	-20.2977	-15.07	-5.22774	138.3173	4.044662	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.1975	8.454972
16960	-20.6733	-15.1625	-5.51077	104.3948	2.999309	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.80627	11.60476
16970	-20.9322	-15.7455	-5.1867	124.3193	3.454693	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.98562	10.41644
16980	-21.0722	-15.219	-5.8532	94.4256	2.756849	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.25127	12.42406
16990	-20.7945	-15.1611	-5.6334	163.1964	4.686774	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.82063	7.429552
17000	-20.4582	-15.3446	-5.1136	136.3362	3.850617	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.40633	9.194976
17010	-24.3893	-18.564	-5.82522	76.37077	2.485314	31.9935	34.5389	38.4753	35.088	36.985	29.6608	30.72882	12.36416
17020	-20.7292	-15.6235	-5.10576	136.8354	3.824028	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.78306	9.357426
17030	-20.3369	-15.1847	-5.15213	112.579	3.322984	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.87888	10.19532
17040	-20.3464	-15.108	-5.23844	110.0486	3.210427	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.27849	10.67723
17050	-20.1572	-15.0536	-5.1036	124.4688	3.618329	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.39951	9.507016
17060	-20.6454	-15.1499	-5.49552	157.8084	4.527452	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.85589	7.698788
17070	-20.3614	-15.2339	-5.12741	125.798	3.73198	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.70812	9.032233
17080	-20.888	-15.6493	-5.23865	130.5513	3.939535	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.13876	8.411847
17090	-20.5469	-15.2123	-5.33466	111.5115	3.175338	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.11799	11.05961
17100	-20.4275	-15.1548	-5.2727	107.241	3.147582	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.0709	10.82447
17110	-21.0783	-15.9342	-5.14406	129.0368	3.568413	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.16082	10.13359
17120	-21.7735	-16.4718	-5.30167	95.12555	2.948955	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.25738	10.93858
17130	-20.6931	-15.4719	-5.22121	148.774	4.188122	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.52283	8.481805
17140	-20.7362	-15.3153	-5.42092	110.1912	3.11672	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.35486	11.34361
17150	-20.1656	-15.0619	-5.10363	123.5823	3.603053	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.29934	9.519521
17160	-22.6309	-16.5552	-6.07568	80.34189	2.498399	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.15736	12.87119
17170	-21.2018	-15.226	-5.9758	95.50632	2.744854	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.79468	12.67633
17180	-21.4556	-15.2523	-6.2033	92.19141	2.651949	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.76365	13.10872
17190	-21.3053	-15.4162	-5.88912	176.5119	5.013121	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.20998	7.023566
17200	-20.3752	-15.1019	-5.27332	109.5166	3.18043	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.43454	10.82701
17210	-20.4455	-15.2338	-5.21168	133.4063	3.956467	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.71854	8.522386
17220	-20.8364	-15.7213	-5.11506	110.7656	3.356129	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.00399	9.833943
17230	-20.1583	-15.0533	-5.105	125.8054	3.661279	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.36107	9.38499
17240	-22.2334	-15.3409	-6.89243	83.03046	2.414788	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.38416	14.239
17250	-21.1144	-15.4871	-5.62736	106.7597	2.994154	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.65605	11.90856
17260	-20.9814	-15.2341	-5.74727	158.4511	4.679197	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.86288	7.236898
17270	-20.9364	-15.1207	-5.81573	166.3399	4.829819	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.4402	7.130744
17280	-25.21	-20.0671	-5.1429	104.2805	3.422614	31.9935	34.5389	38.4753	35.088	36.985	29.6608	30.4681	8.901996
17290	-22.08	-15.9861	-6.09392	102.2463	2.814686	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.32599	12.90588
17300	-20.2487	-15.1352	-5.1135	124.6976	3.565278	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.97557	9.810053
17310	-23.4823	-15.5103	-7.972	78.86993	2.240121	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.2079	15.71697
17320	-20.5001	-15.3924	-5.10772	129.9669	3.660558	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.50467	9.69925
17330	-21.1767	-15.5479	-5.62886	169.0739	4.767805	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.46157	7.437714
17340	-20.6065	-15.1395	-5.46699	104.5849	3.018165	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.65181	11.48109
17350	-20.4697	-15.1547	-5.31504	149.8375	4.287165	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.95026	8.1523
17360	-22.1105	-15.63	-6.48043	81.76476	2.452917	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.33369	13.58941
17370	-20.6236	-15.1018	-5.52176	152.8442	4.471684	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.18047	7.643757
17380	-20.2953	-15.1159	-5.17938	112.398	3.291597	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.14695	10.37398
17390	-20.3759	-15.2702	-5.10565	117.4393	3.490289	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.64745	9.640304
17400	-20.4259	-15.1962	-5.22969	115.884	3.300682	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.10911	10.63692
17410	-21.0467	-15.3628	-5.68389	153.878	4.578252	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.61064	7.341371
17420	-21.4363	-15.6201	-5.8162	176.5573	4.976189	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.48043	7.130041
17430	-20.407	-15.2797	-5.1273	137.8607	3.90659	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.28928	9.03327
17440	-20.4106	-15.1409	-5.26976	107.7228	3.156407	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.1283	10.81239
17450	-20.7735	-15.5645	-5.20895	121.4647	3.39539	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.77342	10.53588
17460	-20.8452	-15.6337	-5.21141	103.9481	3.139183	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.11309	10.54831
17470	-21.5938	-15.312	-6.2818	186.2164	5.338067	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.88462	6.535066
17480	-21.1611	-15.4864	-5.67471	92.89385	2.779581	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.42009	12.02343
17490	-20.8035	-15.2516	-5.55196	98.15284	2.89443	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.91094	11.71593
17500	-20.574	-15.1736	-5.40039	103.0736	3.022935	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.09719	11.2795
17510	-20.168	-15.0584	-5.10956	121.6713	3.534364	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.42524	9.740151
17520	-22.665	-15.408	-7.257	206.378	6.036029	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.19102	5.664489
17530	-20.4254	-15.1892	-5.23613	135.7874	4.015426	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.81643	8.42163
17540	-20.6595	-15.1835	-5.47599	106.1379	3.037063	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.94757	11.50703
17550	-21.2124	-15.517	-5.69546	92.2448	2.76422	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.37101	12.07249
17560	-20.8507	-15.4485	-5.40212	158.534	4.475734	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.42077	7.913958
17570	-20.4307	-15.16	-5.2707	138.4853	4.085925	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.89325	8.295122
17580	-20.5149	-15.2613	-5.25363	115.7602	3.282379	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.26716	10.74439
17590	-20.7569	-15.5771	-5.17987	106.118	3.197873	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.18393	10.37688
17600	-21.9694	-16.2392	-5.73017	178.7286	4.960156	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.03287	7.264463
17610	-20.2116	-15.1069	-5.10468	129.523	3.712242	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.89077	9.398841
17620	-20.3183	-15.2144	-5.10395	131.0856	3.726003	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.18129	9.442102
17630	-21.9044	-16.4373	-5.46707	90.72397	2.811028	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.2743	11.48132
17640	-20.2093	-15.0819	-5.12748	128.9817	3.779049	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.13074	9.031568
17650	-21.0016	-15.5278	-5.47389	111.003	3.106701	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.73019	11.50101
17660	-20.1623	-15.0501	-5.11223	129.6391	3.750468	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.56611	9.216478
17670	-20.2097	-15.0457	-5.16399	135.8768	3.937838	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.50543	8.762533
17680	-20.9885	-15.5576	-5.4309	112.5235	3.145306	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.77505	11.37411
17690	-21.2728	-15.6246	-5.64819	170.6048	4.800488	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.53906	7.403218
17700	-20.7002	-15.4672	-5.23298	119.2425	3.345762	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.63985	10.65224
17710	-21.5329	-15.7432	-5.78973	153.5007	4.62686	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.17599	7.170303
17720	-20.7703	-15.1645	-5.60579	101.5419	2.926688	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.69515	11.85475
17730	-20.7319	-15.2128	-5.5191	105.6092	3.013735	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.04264	11.62765
17740	-22.8965	-16.987	-5.90958	80.57627	2.534659	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.78979	12.54204
17750	-22.2237	-15.3443	-6.87944	85.55324	2.452882	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.87866	14.21946
17760	-20.8869	-15.5915	-5.29547	100.8681	3.039965	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.18068	10.91482
17770	-20.3659	-15.1806	-5.1853	142.2235	4.055818	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.06654	8.645985
17780	-23.3838	-15.698	-7.68584	72.9008	2.179377	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.45029	15.34855
17790	-20.3652	-15.2078	-5.15741	140.2561	3.991636	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.1375	8.802781
17800	-21.9758	-15.9229	-6.05289	187.2191	5.245306	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.69269	6.804692
17810	-20.4759	-15.3177	-5.1582	128.0104	3.814473	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.55914	8.797847
17820	-20.1893	-15.0526	-5.13675	131.5117	3.833328	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.30746	8.949784
17830	-20.3312	-15.2088	-5.12242	125.4808	3.716763	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.76076	9.083378
17840	-21.1598	-15.9038	-5.256	129.5821	3.940101	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.88801	8.346996
17850	-20.7596	-15.24	-5.51964	160.6827	4.583603	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.05599	7.648131
17860	-20.8821	-15.3126	-5.56949	96.84636	2.869479	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.75051	11.7619
17870	-24.7245	-18.9554	-5.76907	76.07159	2.492896	31.9935	34.5389	38.4753	35.088	36.985	29.6608	30.51535	12.24092
17880	-20.2733	-15.1093	-5.16405	113.5287	3.3235	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.15937	10.27813
17890	-22.6557	-17.3788	-5.27689	92.04252	2.913731	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.58923	10.84151
17900	-21.9724	-15.3128	-6.65952	87.34847	2.508621	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.81932	13.87987
17910	-21.0242	-15.5508	-5.47334	96.25937	2.893235	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.2705	11.49941
17920	-20.3585	-15.1428	-5.21572	115.4956	3.305591	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.93948	10.56981
17930	-21.1169	-15.2082	-5.90873	94.51367	2.745323	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.42715	12.54029
17940	-21.2888	-15.4468	-5.84193	101.968	2.86761	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.55852	12.40005
17950	-20.434	-15.2401	-5.19396	132.0319	3.917473	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.70333	8.603336
17960	-22.302	-15.8348	-6.46724	96.23937	2.663344	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.13479	13.56745
17970	-21.6229	-16.4681	-5.15479	150.6385	4.132794	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.44955	8.819591
17980	-20.2697	-15.1561	-5.11363	124.9023	3.685694	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.8884	9.194579
17990	-20.6508	-15.4506	-5.20022	129.8793	3.892086	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.3701	8.573835
18000	-20.837	-15.4922	-5.3448	100.1625	3.004586	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.33654	11.09522
18010	-22.9787	-17.6673	-5.31136	89.79397	2.860363	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.3925	10.975
18020	-22.2758	-16.6988	-5.57697	115.7292	3.134193	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.92474	11.78126
18030	-23.6092	-18.2875	-5.32172	87.35486	2.816359	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.01695	11.01314
18040	-21.4616	-15.5544	-5.90715	101.9166	2.851184	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.74536	12.53703
18050	-20.4214	-15.1679	-5.25346	107.6355	3.165198	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.00591	10.74369
18060	-20.71	-15.4959	-5.21413	120.5356	3.378209	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.68032	10.5619
18070	-20.7232	-15.0932	-5.62999	159.3649	4.629519	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.42364	7.435682
18080	-21.136	-15.1716	-5.96439	168.506	4.934701	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.14716	6.919803
18090	-20.5449	-15.1601	-5.38479	108.4677	3.107924	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.90038	11.22949
18100	-21.0276	-15.7092	-5.31833	156.907	4.389807	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.74348	8.14238
18110	-22.2931	-16.6396	-5.6535	86.00854	2.680271	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.0895	11.97248
18120	-20.2421	-15.1375	-5.10458	127.5605	3.645739	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.98891	9.597207
18130	-22.3159	-15.7486	-6.56724	200.5972	5.668843	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.38592	6.242176
18140	-21.3441	-15.997	-5.34707	133.7476	4.07378	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.83133	8.059179
18150	-21.1454	-15.5329	-5.61254	168.2896	4.747268	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.44979	7.467408
18160	-21.6324	-15.388	-6.24441	186.7038	5.328102	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.04134	6.576701
18170	-24.1697	-15.947	-8.22275	68.23759	2.063266	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.07261	16.02925
18180	-22.7371	-17.5792	-5.15791	156.3965	4.215814	31.9935	34.5389	38.4753	35.088	36.985	29.6608	37.09759	8.799626
18190	-21.1582	-15.9545	-5.20369	102.036	3.116017	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.74565	10.50882
18200	-21.0034	-15.521	-5.48235	162.9141	4.591645	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.48056	7.727201
18210	-20.6063	-15.1263	-5.48006	156.5271	4.499281	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.78937	7.732206
18220	-20.4236	-15.1125	-5.3111	109.404	3.157425	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.64976	10.97406
18230	-20.6861	-15.5445	-5.14164	123.9465	3.729447	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.23454	8.911387
18240	-21.467	-15.3016	-6.16543	182.8296	5.236482	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.91458	6.667565
18250	-20.2402	-15.1351	-5.10515	119.9377	3.530535	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.97153	9.622205
18260	-20.7729	-15.368	-5.40489	99.79049	2.972528	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.57092	11.29373
18270	-20.399	-15.1203	-5.27864	108.1461	3.157326	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.25242	10.84855
18280	-20.3093	-15.0505	-5.25888	142.4516	4.133698	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.46106	8.336618
18290	-20.9166	-15.7869	-5.12967	129.5595	3.598285	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.00589	10.0064
18300	-22.3348	-16.9298	-5.40498	169.3205	4.627569	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.58952	7.906856
18310	-20.3963	-15.1808	-5.2155	134.5644	3.977456	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.83178	8.505885
18320	-22.3551	-15.588	-6.76707	79.77857	2.383058	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.47739	14.04808
18330	-20.593	-15.4475	-5.14552	109.7112	3.288484	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.36226	10.14518
